""	"corr"	"length"	"shift"
"ST6383"	0.78	345	-15
"ST2693"	0.64	73	50
"ST6384"	0.74	185	50
"ST2694"	0.94	278	13
"ST6385"	0.84	234	50
"ST2695"	0.89	235	47
"ST6386"	0.93	334	-18
"ST6387"	0.5	500	0
"ST2696"	0.73	376	-27
"ST2697"	0.93	255	16
"ST2698"	0.91	268	10
"ST6388"	0.77	233	50
"ST2699"	0.72	365	24
"ST6389"	0.95	242	-6
"ST2700"	0.97	217	0
"ST6390"	0.86	269	20
"ST6391"	0.72	392	-28
"ST2701"	0.7	392	-50
"ST6392"	0.72	1	-21
"ST6393"	0.85	342	-26
"ST2702"	0.94	359	-3
"ST6394"	0.62	1	16
"ST6395"	0.69	1	-28
"ST2703"	0.51	380	0
"ST6396"	0.82	281	29
"ST6397"	0.92	313	10
"ST6398"	0.88	251	18
"ST6399"	0.88	251	34
"ST6400"	0.48	1	-19
"ST2704"	0.83	165	-38
"ST6401"	0.69	398	-34
"ST2705"	0.73	375	-21
"ST2706"	0.88	333	-10
"ST2707"	0.92	274	-30
"ST6402"	0.9	210	9
"ST2708"	0.82	216	50
"ST6403"	0.87	287	43
"ST2709"	0.96	301	5
"ST6404"	0.87	335	-11
"ST6405"	0.89	297	26
"ST6406"	0.88	1	49
"ST2710"	0.87	1	-50
"ST6407"	0.72	209	50
"ST6408"	0.85	302	24
"ST6409"	0.76	1	35
"ST2711"	0.7	188	50
"ST6410"	0.78	215	50
"ST6411"	0.64	180	50
"ST6412"	0.9	239	41
"ST2712"	0.9	240	34
"ST6413"	0.89	298	26
"ST2713"	0.88	233	33
"ST2714"	0.88	265	18
"ST2715"	0.84	269	6
"ST6414"	0.85	185	16
"ST6415"	0.85	211	50
"ST6416"	0.87	259	39
"ST2716"	0.88	260	39
"ST6417"	0.86	303	19
"ST2717"	0.86	303	-14
"ST6418"	0.73	205	0
"ST6419"	0.79	276	3
"ST6420"	0.87	253	40
"ST2718"	0.87	250	22
"ST6421"	0.92	290	7
"ST6422"	0.86	248	43
"ST2719"	0.85	244	22
"ST6423"	0.9	268	21
"ST2720"	0.94	245	6
"ST6424"	0.56	71	-50
"ST6425"	0.79	347	14
"ST6426"	0.79	157	-27
"ST2721"	0.81	171	-8
"ST6427"	0.83	288	4
"ST2722"	0.83	290	10
"ST6428"	0.7	309	-50
"ST2723"	0.85	326	-34
"ST6429"	0.9	286	19
"ST2724"	0.9	285	19
"ST6430"	0.9	238	23
"ST2725"	0.89	238	36
"ST2726"	0.91	240	22
"ST6431"	0.85	263	39
"ST2727"	0.87	258	5
"ST6432"	0.69	1	32
"ST2728"	0.79	1	50
"ST2729"	0.72	209	49
"ST2730"	0.53	259	50
"ST6433"	0.78	489	0
"ST2731"	0.71	383	-39
"ST2732"	0.87	326	-19
"ST2733"	0.89	222	44
"ST6434"	0.89	291	-9
"ST2734"	0.89	290	-2
"ST6435"	0.9	305	-34
"ST6436"	0.92	303	-24
"ST2735"	0.83	266	34
"ST2736"	0.93	322	-12
"ST6437"	0.82	1	50
"ST2737"	0.82	174	6
"ST6438"	0.94	322	15
"ST2738"	0.69	282	-50
"ST6439"	0.77	375	-20
"ST2739"	0.85	1	-50
"ST6440"	0.88	192	30
"ST2740"	0.93	1	26
"ST2741"	0.94	190	-8
"ST6441"	0.87	235	-18
"ST2742"	0.91	251	0
"ST6442"	0.9	290	-1
"ST6443"	0.84	314	21
"ST6444"	0.79	1	2
"ST2743"	0.74	210	18
"ST2744"	0.94	304	-4
"ST6445"	0.9	272	31
"ST6446"	0.89	280	42
"ST2745"	0.9	272	-26
"ST2746"	0.77	184	50
"ST6447"	0.85	284	-9
"ST2747"	0.86	281	0
"ST6448"	0.91	278	15
"ST2748"	0.69	1	-26
"ST6449"	0.76	224	36
"ST6450"	0.75	269	21
"ST6451"	0.86	261	0
"ST6452"	0.9	269	33
"ST2749"	0.93	269	-4
"ST6453"	0.86	291	-25
"ST6454"	0.78	230	50
"ST2750"	0.86	290	-19
"ST2751"	0.9	177	-6
"ST2752"	0.84	229	15
"ST6455"	0.89	270	3
"ST6456"	0.62	200	50
"ST2753"	0.78	215	34
"ST2754"	0.8	196	50
"ST6457"	0.77	210	50
"ST6458"	0.89	289	19
"ST2755"	0.9	292	19
"ST6459"	0.84	315	-12
"ST2756"	0.84	315	17
"ST6460"	0.91	278	15
"ST6461"	0.87	292	35
"ST2757"	0.76	261	20
"ST2758"	0.91	282	0
"ST6462"	0.84	378	-13
"ST2759"	0.62	1	-33
"ST6463"	0.91	248	34
"ST2760"	0.91	248	-38
"ST2761"	0.85	271	36
"ST6464"	0.92	260	8
"ST2762"	0.93	257	1
"ST6465"	0.88	263	29
"ST2763"	0.8	256	8
"ST2764"	0.89	264	25
"ST2765"	0.73	383	-38
"ST2766"	0.93	250	-11
"ST2767"	0.9	301	-21
"ST6466"	0.61	246	-7
"ST6467"	0.79	277	23
"ST2768"	0.74	343	-37
"ST6468"	0.87	297	-5
"ST6469"	0.93	240	8
"ST6470"	0.87	263	9
"ST6471"	0.87	268	35
"ST2769"	0.89	264	-4
"ST2770"	0.89	282	18
"ST2771"	0.77	480	0
"ST6472"	0.87	302	-35
"ST6473"	0.51	104	-50
"ST2772"	0.83	500	0
"ST2773"	0.44	138	50
"ST2774"	0.5	100	39
"ST6474"	0.94	272	21
"ST2775"	0.95	271	-8
"ST2776"	0.69	339	-50
"ST6475"	0.76	333	-50
"ST2777"	0.93	344	10
"ST2778"	0.91	251	50
"ST2779"	0.78	164	-44
"ST2780"	0.82	237	14
"ST6476"	0.91	277	17
"ST2781"	0.91	276	-12
"ST6477"	0.88	272	-7
"ST6478"	0.83	351	-27
"ST2782"	0.86	349	-21
"ST2783"	0.64	305	50
"ST2784"	0.83	277	0
"ST6479"	0.82	314	-3
"ST6480"	0.42	467	22
"ST2785"	0.75	301	-39
"ST2786"	0.88	278	-35
"ST6481"	0.9	283	0
"ST6482"	0.93	264	33
"ST6483"	0.92	342	17
"ST6484"	0.91	357	7
"ST2787"	0.68	1	45
"ST2788"	0.72	150	-18
"ST6485"	0.56	409	1
"ST2789"	0.56	1	36
"ST6486"	0.85	170	-17
"ST2790"	0.8	236	19
"ST6487"	0.96	475	0
"ST2791"	0.65	399	-39
"ST2792"	0.9	276	7
"ST2793"	0.58	407	-31
"ST2794"	0.9	276	7
"ST2795"	0.88	256	-14
"ST2796"	0.84	260	22
"ST2797"	0.71	385	-47
"ST6488"	0.85	305	4
"ST6489"	0.84	320	1
"ST6490"	0.83	223	34
"ST2798"	0.83	223	34
"ST6491"	0.93	256	40
"ST2799"	0.7	195	50
"ST2800"	0.7	361	-50
"ST6492"	0.89	261	23
"ST6493"	0.85	290	22
"ST6494"	0.88	327	2
"ST6495"	0.69	412	33
"ST2801"	0.67	407	-27
"ST6496"	0.76	1	-31
"ST6497"	0.82	233	30
"ST2802"	0.83	197	24
"ST6498"	0.89	276	9
"ST6499"	0.86	262	8
"ST2803"	0.87	268	46
"ST6500"	0.89	278	18
"ST6501"	0.82	254	7
"ST2804"	0.81	256	21
"ST2805"	0.67	386	-41
"ST2806"	0.88	333	-29
"ST6502"	0.9	251	-46
"ST2807"	0.84	1	9
"ST2808"	0.5	447	0
"ST2809"	0.94	250	-9
"ST6503"	0.91	284	24
"ST2810"	0.92	285	14
"ST2811"	0.94	302	11
"ST2812"	0.65	386	-1
"ST6504"	0.93	329	6
"ST2813"	0.93	328	1
"ST6505"	0.86	270	21
"ST2814"	0.86	271	-24
"ST6506"	0.85	266	40
"ST2815"	0.87	266	-11
"ST6507"	0.76	311	-15
"ST6508"	0.8	285	36
"ST2816"	0.79	289	47
"ST2817"	0.84	253	43
"ST2818"	0.71	1	23
"ST6509"	0.6	351	-50
"ST2819"	0.64	372	-25
"ST6510"	0.7	305	0
"ST2820"	0.76	326	-45
"ST6511"	0.62	177	36
"ST6512"	0.78	333	-50
"ST2821"	0.71	302	-50
"ST6513"	0.94	269	10
"ST2822"	0.93	268	10
"ST6514"	0.86	274	-21
"ST2823"	0.87	273	10
"ST6515"	0.85	294	15
"ST2824"	0.84	291	8
"ST6516"	0.77	346	35
"ST6517"	0.87	330	4
"ST6518"	0.57	1	48
"ST2825"	0.85	327	-22
"ST6519"	0.87	339	-20
"ST2826"	0.9	170	7
"ST2827"	0.77	262	0
"ST2828"	0.86	293	21
"ST6520"	0.88	292	0
"ST2829"	0.87	294	-27
"ST2830"	0.73	182	-34
"ST2831"	0.77	237	36
"ST2832"	0.85	272	50
"ST6521"	0.91	307	-12
"ST2833"	0.9	279	2
"ST2834"	0.91	303	-4
"ST6522"	0.8	282	25
"ST6523"	0.85	247	36
"ST2835"	0.89	268	1
"ST6524"	0.72	371	-50
"ST2836"	0.7	371	21
"ST6525"	0.92	306	19
"ST2837"	0.93	308	-7
"ST6526"	0.75	221	31
"ST2838"	0.9	285	14
"ST2839"	0.68	332	-50
"ST2840"	0.86	254	22
"ST6527"	0.84	374	-11
"ST6528"	0.95	333	4
"ST2841"	0.63	317	-50
"ST6529"	0.93	281	1
"ST2842"	0.93	282	-4
"ST6530"	0.82	289	1
"ST6531"	0.68	95	31
"ST2843"	0.78	169	-14
"ST2844"	0.71	376	-43
"ST2845"	0.93	249	0
"ST6532"	0.91	312	-8
"ST2846"	0.91	312	-11
"ST2847"	0.92	272	-13
"ST6533"	0.91	284	38
"ST6534"	0.57	441	0
"ST2848"	0.53	293	-44
"ST6535"	0.84	270	50
"ST6536"	0.6	427	-28
"ST2849"	0.73	358	-43
"ST6537"	0.67	1	50
"ST2850"	0.71	284	-50
"ST2851"	0.55	1	-18
"ST2852"	0.78	269	-6
"ST2853"	0.78	302	-20
"ST2854"	0.9	344	-11
"ST2855"	0.88	295	0
"ST6538"	0.76	290	-50
"ST2856"	0.92	326	-18
"ST6539"	0.96	260	1
"ST2857"	0.79	218	18
"ST2858"	0.92	264	-38
"ST6540"	0.87	272	0
"ST2859"	0.87	274	4
"ST2860"	0.89	257	29
"ST6541"	0.87	275	16
"ST6542"	0.94	301	-4
"ST6543"	0.66	255	45
"ST6544"	0.57	420	-42
"ST2861"	0.67	480	0
"ST2862"	0.62	280	-50
"ST2863"	0.9	279	8
"ST6545"	0.81	1	50
"ST2864"	0.91	294	21
"ST6546"	0.9	294	18
"ST2865"	0.91	295	-6
"ST2866"	0.85	253	22
"ST2867"	0.93	283	-24
"ST2868"	0.93	313	-4
"ST6547"	0.64	425	-22
"ST6548"	0.89	362	-8
"ST2869"	0.47	264	-50
"ST2870"	0.95	338	-13
"ST2871"	0.86	1	-50
"ST2872"	0.58	432	11
"ST2873"	0.63	353	-50
"ST2874"	0.7	381	-50
"ST6549"	0.84	300	-33
"ST2875"	0.7	40	50
"ST6550"	0.86	332	-16
"ST2876"	0.85	328	-13
"ST6551"	0.81	275	33
"ST2877"	0.81	267	0
"ST6552"	0.77	239	-31
"ST2878"	0.62	1	-24
"ST6553"	0.94	390	0
"ST6554"	0.86	294	-2
"ST2879"	0.86	293	0
"ST6555"	0.92	356	-6
"ST2880"	0.8	335	-42
"ST6556"	0.87	285	-37
"ST2881"	0.92	290	-4
"ST2882"	0.89	234	41
"ST2883"	0.57	182	-50
"ST6557"	0.88	266	47
"ST6558"	0.86	253	0
"ST2884"	0.86	255	2
"ST6559"	0.83	197	-26
"ST6560"	0.87	169	-2
"ST2885"	0.72	233	-36
"ST2886"	0.91	241	-14
"ST6561"	0.95	276	28
"ST2887"	0.9	296	1
"ST2888"	0.83	316	-34
"ST6562"	0.82	260	2
"ST2889"	0.83	262	0
"ST2890"	0.94	271	11
"ST2891"	0.89	275	13
"ST6563"	0.8	1	50
"ST2892"	0.87	1	50
"ST2893"	0.72	500	0
"ST6564"	0.71	388	-31
"ST2894"	0.89	285	-14
"ST6565"	0.56	169	-13
"ST2895"	0.56	1	-25
"ST6566"	0.8	332	-30
"ST2896"	0.81	332	11
"ST2897"	0.81	215	50
"ST2898"	0.82	263	9
"ST6567"	0.86	277	19
"ST2899"	0.83	270	-37
"ST2900"	0.85	162	16
"ST6568"	0.91	293	21
"ST2901"	0.81	193	50
"ST6569"	0.83	229	-7
"ST2902"	0.9	293	-25
"ST2903"	0.75	174	43
"ST6570"	0.95	275	-1
"ST2904"	0.86	194	33
"ST2905"	0.68	185	-50
"ST6571"	0.9	295	3
"ST2906"	0.9	295	2
"ST2907"	0.54	464	0
"ST6572"	0.92	256	11
"ST2908"	0.9	338	-12
"ST6573"	0.67	1	-4
"ST2909"	0.85	255	7
"ST2910"	0.75	255	-50
"ST6574"	0.81	193	-50
"ST2911"	0.72	180	-50
"ST6575"	0.9	264	34
"ST2912"	0.9	262	19
"ST2913"	0.53	204	50
"ST2914"	0.84	218	10
"ST6576"	0.8	311	-31
"ST6577"	0.73	473	0
"ST2915"	0.71	294	-2
"ST6578"	0.88	245	15
"ST2916"	0.46	500	28
"ST2917"	0.9	259	39
"ST6579"	0.92	290	18
"ST6580"	0.92	314	6
"ST2918"	0.91	313	-16
"ST2919"	0.86	233	-41
"ST2920"	0.82	178	-14
"ST6581"	0.85	390	0
"ST2921"	0.69	229	10
"ST6582"	0.76	1	-20
"ST6583"	0.88	238	17
"ST6584"	0.81	1	-36
"ST2922"	0.86	234	24
"ST2923"	0.85	281	5
"ST6585"	0.9	246	6
"ST2924"	0.89	241	8
"ST2925"	0.78	322	-50
"ST2926"	0.83	270	42
"ST6586"	0.78	205	40
"ST2927"	0.87	266	21
"ST6587"	0.69	391	-40
"ST2928"	0.64	164	0
"ST6588"	0.86	263	16
"ST2929"	0.87	270	31
"ST6589"	0.71	391	0
"ST2930"	0.79	322	-20
"ST2931"	0.51	1	20
"ST6590"	0.64	1	-39
"ST2932"	0.67	395	-40
"ST2933"	0.92	341	-17
"ST6591"	0.9	315	8
"ST2934"	0.91	316	7
"ST6592"	0.87	268	38
"ST2935"	0.87	268	32
"ST2936"	0.88	263	28
"ST6593"	0.86	256	36
"ST2937"	0.87	258	35
"ST2938"	0.82	355	-26
"ST6594"	0.75	297	13
"ST2939"	0.75	301	11
"ST6595"	0.84	279	14
"ST2940"	0.84	279	16
"ST6596"	0.68	1	-23
"ST2941"	0.9	216	28
"ST2942"	0.84	313	-17
"ST2943"	0.56	211	-50
"ST6597"	0.88	274	9
"ST6598"	0.75	252	39
"ST6599"	0.84	299	-17
"ST2944"	0.85	302	-12
"ST6600"	0.91	292	1
"ST2945"	0.9	294	-12
"ST6601"	0.88	277	34
"ST2946"	0.88	276	29
"ST2947"	0.89	184	22
"ST6602"	0.9	252	15
"ST2948"	0.87	167	-15
"ST2949"	0.9	254	21
"ST6603"	0.9	271	5
"ST2950"	0.91	271	0
"ST2951"	0.92	267	17
"ST2952"	0.91	251	11
"ST6604"	0.65	1	-39
"ST6605"	0.92	288	41
"ST2953"	0.93	289	-29
"ST6606"	0.93	269	25
"ST2954"	0.38	321	-15
"ST6607"	0.89	289	23
"ST6608"	0.92	300	-26
"ST6609"	0.88	241	27
"ST2955"	0.93	302	-18
"ST2956"	0.89	240	16
"ST6610"	0.6	169	-50
"ST2957"	0.74	195	40
"ST6611"	0.91	274	24
"ST2958"	0.62	229	-50
"ST2959"	0.92	273	-18
"ST2960"	0.68	381	18
"ST6612"	0.81	171	-7
"ST2961"	0.85	263	-5
"ST6613"	0.59	179	50
"ST6614"	0.75	252	0
"ST2962"	0.74	262	-32
"ST6615"	0.84	223	50
"ST2963"	0.88	220	43
"ST6616"	0.89	256	12
"ST2964"	0.9	255	-7
"ST6617"	0.92	173	1
"ST2965"	0.85	232	19
"ST6618"	0.83	258	-46
"ST6619"	0.91	251	10
"ST6620"	0.78	1	30
"ST6621"	0.85	195	24
"ST2966"	0.87	209	-45
"ST2967"	0.78	271	-42
"ST6622"	0.94	223	-7
"ST2968"	0.84	1	25
"ST6627"	0.76	236	4
"ST2970"	0.67	408	-32
"ST6628"	0.77	247	0
"ST2971"	0.87	281	-16
"ST6629"	0.82	176	26
"ST2972"	0.77	172	-42
"ST6630"	0.83	231	50
"ST2973"	0.68	1	-44
"ST6631"	0.96	222	0
"ST6632"	0.85	299	48
"ST2974"	0.61	1	50
"ST2975"	0.6	204	-28
"ST6633"	0.82	294	-44
"ST2976"	0.61	250	-3
"ST2977"	0.43	1	50
"ST2978"	0.92	263	-47
"ST6634"	0.82	258	-12
"ST2979"	0.81	263	-46
"ST6635"	0.87	248	-18
"ST2980"	0.8	1	-44
"ST6636"	0.67	1	50
"ST2981"	0.74	182	-50
"ST2982"	0.83	161	29
"ST6637"	0.42	500	0
"ST6638"	0.88	259	50
"ST2983"	0.73	304	-50
"ST2984"	0.91	259	18
"ST6639"	0.88	256	23
"ST6640"	0.89	266	6
"ST2985"	0.88	255	-18
"ST2986"	0.89	267	14
"ST6641"	0.9	286	-3
"ST2987"	0.9	287	-8
"ST6642"	0.84	246	-14
"ST2988"	0.84	248	28
"ST2989"	0.84	232	33
"ST2990"	0.71	406	23
"ST6643"	0.92	318	-16
"ST6644"	0.84	264	43
"ST2991"	0.84	261	19
"ST6645"	0.61	395	-43
"ST6646"	0.91	289	18
"ST2992"	0.91	288	-4
"ST2993"	0.71	195	49
"ST6647"	0.89	197	-3
"ST6648"	0.87	297	-18
"ST2994"	0.88	298	8
"ST2995"	0.88	298	7
"ST6649"	0.67	186	50
"ST2996"	0.69	368	-50
"ST6650"	0.58	281	-50
"ST2997"	0.6	396	-3
"ST6651"	0.87	273	9
"ST2998"	0.85	365	-7
"ST6652"	0.78	223	-38
"ST6653"	0.8	371	-22
"ST6654"	0.7	392	-48
"ST6655"	0.93	285	-8
"ST2999"	0.93	285	-19
"ST3000"	0.85	216	50
"ST6656"	0.92	278	-6
"ST3001"	0.91	279	-13
"ST6657"	0.79	189	50
"ST6658"	0.91	254	31
"ST3002"	0.93	254	12
"ST6659"	0.95	367	0
"ST3003"	0.95	366	0
"ST6660"	0.89	244	23
"ST3004"	0.93	244	-2
"ST6661"	0.91	1	-18
"ST3005"	0.87	289	18
"ST3006"	0.35	339	-50
"ST6662"	0.86	278	47
"ST3007"	0.9	283	34
"ST6663"	0.87	329	-23
"ST3008"	0.8	250	11
"ST6664"	0.89	268	34
"ST6665"	0.82	434	0
"ST3009"	0.73	290	-50
"ST3010"	0.92	284	-42
"ST6666"	0.91	243	48
"ST3011"	0.88	238	50
"ST3012"	0.93	227	37
"ST6667"	0.81	254	44
"ST3013"	0.84	256	6
"ST6668"	0.86	229	50
"ST6669"	0.89	242	50
"ST6670"	0.87	256	16
"ST3014"	0.89	255	2
"ST3015"	0.82	170	-15
"ST3016"	0.89	271	0
"ST6671"	0.89	258	24
"ST3017"	0.91	254	3
"ST6672"	0.83	253	0
"ST6673"	0.89	247	50
"ST3018"	0.82	249	50
"ST6674"	0.94	313	-3
"ST6675"	0.9	11	-50
"ST3019"	0.94	313	-10
"ST6676"	0.71	225	38
"ST6677"	0.65	1	-30
"ST3020"	0.49	202	-50
"ST3021"	0.74	187	50
"ST3022"	0.92	247	1
"ST6678"	0.67	256	24
"ST3023"	0.67	352	-50
"ST3024"	0.46	1	28
"ST3025"	0.92	307	-32
"ST3026"	0.9	1	48
"ST6679"	0.87	268	16
"ST3027"	0.88	266	4
"ST3028"	0.89	310	5
"ST6680"	0.87	316	2
"ST3029"	0.87	319	21
"ST6681"	0.9	211	21
"ST6682"	0.88	228	50
"ST3030"	0.88	224	26
"ST3031"	0.86	218	15
"ST6683"	0.72	179	-46
"ST6684"	0.89	255	20
"ST3032"	0.89	257	33
"ST6685"	0.69	157	42
"ST6686"	0.83	251	25
"ST6687"	0.73	1	13
"ST6688"	0.84	226	50
"ST3033"	0.81	237	17
"ST6689"	0.95	253	0
"ST6690"	0.83	228	26
"ST6691"	0.86	272	12
"ST3034"	0.87	274	17
"ST6692"	0.42	217	39
"ST3035"	0.55	281	-50
"ST3036"	0.77	1	24
"ST6693"	0.87	275	-12
"ST3037"	0.87	277	26
"ST3038"	0.88	237	20
"ST6694"	0.69	1	50
"ST3039"	0.86	179	-26
"ST6695"	0.66	167	50
"ST3040"	0.7	364	-50
"ST3041"	0.91	255	30
"ST6696"	0.89	184	-2
"ST6697"	0.84	1	50
"ST3042"	0.86	1	50
"ST6698"	0.83	322	-36
"ST3043"	0.71	1	34
"ST3044"	0.71	1	-36
"ST3045"	0.86	323	-26
"ST3046"	0.94	265	13
"ST6699"	0.86	229	44
"ST3047"	0.85	228	-39
"ST3048"	0.71	304	-50
"ST3049"	0.44	172	-47
"ST3050"	0.86	279	12
"ST6700"	0.85	198	29
"ST3051"	0.83	202	45
"ST6701"	0.9	284	12
"ST6702"	0.68	391	-47
"ST3052"	0.7	232	50
"ST6703"	0.93	263	-6
"ST3053"	0.92	264	11
"ST3054"	0.85	310	-19
"ST3055"	0.88	1	-9
"ST3056"	0.83	272	5
"ST3057"	0.9	224	43
"ST6704"	0.9	250	23
"ST3058"	0.93	247	3
"ST6705"	0.84	274	31
"ST3059"	0.83	369	0
"ST3060"	0.87	299	18
"ST6706"	0.87	318	14
"ST6707"	0.94	277	20
"ST6708"	0.86	233	49
"ST3061"	0.69	353	-50
"ST3062"	0.89	242	-19
"ST6709"	0.88	207	50
"ST6710"	0.7	384	-28
"ST3063"	0.68	378	-44
"ST3064"	0.95	1	-17
"ST3065"	0.55	1	17
"ST6711"	0.95	409	0
"ST3066"	0.67	333	-50
"ST6712"	0.89	336	9
"ST3067"	0.86	328	-17
"ST3068"	0.78	302	-50
"ST3069"	0.73	1	-43
"ST6713"	0.83	283	24
"ST6714"	0.75	300	50
"ST3070"	0.8	280	-42
"ST3071"	0.97	339	-7
"ST3072"	0.46	82	50
"ST3073"	0.9	325	-13
"ST6715"	0.83	190	50
"ST3074"	0.83	198	50
"ST6716"	0.65	181	50
"ST6717"	0.93	376	0
"ST3075"	0.62	1	-2
"ST3076"	0.75	194	-30
"ST6718"	0.75	322	-50
"ST3077"	0.92	340	-13
"ST6719"	0.79	272	35
"ST6720"	0.92	270	1
"ST3078"	0.89	177	-11
"ST6721"	0.68	228	40
"ST3079"	0.71	239	36
"ST3080"	0.89	292	-12
"ST3081"	0.86	309	-8
"ST3082"	0.86	175	24
"ST6722"	0.85	271	11
"ST3083"	0.85	275	27
"ST6723"	0.86	277	21
"ST3084"	0.58	227	-12
"ST3085"	0.69	297	21
"ST3086"	0.67	1	-40
"ST6724"	0.92	294	6
"ST6725"	0.85	226	50
"ST6726"	0.91	341	2
"ST3087"	0.82	319	-32
"ST6727"	0.9	260	-7
"ST3088"	0.89	243	26
"ST6728"	0.65	1	-33
"ST3089"	0.52	173	-50
"ST6729"	0.85	169	15
"ST3090"	0.89	179	14
"ST6730"	0.86	288	7
"ST3091"	0.88	230	37
"ST3092"	0.86	288	-10
"ST6731"	0.85	279	42
"ST3093"	0.91	289	31
"ST6732"	0.91	278	8
"ST3094"	0.91	282	20
"ST3095"	0.74	1	-10
"ST6733"	0.56	221	33
"ST6734"	0.92	300	2
"ST6735"	0.73	362	-40
"ST3096"	0.69	259	-50
"ST6736"	0.8	186	50
"ST6737"	0.84	302	8
"ST6738"	0.79	224	50
"ST6739"	0.69	413	6
"ST3097"	0.7	357	-50
"ST6740"	0.61	165	46
"ST3098"	0.77	1	30
"ST6741"	0.8	345	-29
"ST3099"	0.82	353	-10
"ST6742"	0.72	359	-50
"ST3100"	0.88	166	7
"ST3101"	0.61	141	50
"ST6743"	0.93	238	0
"ST3102"	0.89	241	20
"ST3103"	0.59	1	31
"ST6744"	0.9	38	33
"ST6745"	0.53	393	-50
"ST6746"	0.86	287	-16
"ST3104"	0.86	180	-14
"ST6747"	0.92	326	0
"ST6748"	0.93	312	5
"ST3105"	0.92	324	-2
"ST6749"	0.82	212	50
"ST3106"	0.92	311	-24
"ST3107"	0.9	210	7
"ST6750"	0.91	280	19
"ST3108"	0.92	280	10
"ST6751"	0.75	170	50
"ST3109"	0.87	257	9
"ST6752"	0.9	407	0
"ST6753"	0.93	286	-42
"ST3110"	0.77	171	0
"ST3111"	0.98	294	-5
"ST6754"	0.66	183	-34
"ST6755"	0.9	282	-10
"ST3112"	0.9	1	32
"ST3113"	0.96	328	11
"ST3114"	0.79	308	33
"ST6756"	0.88	281	22
"ST3115"	0.84	277	-47
"ST6757"	0.78	359	-34
"ST3116"	0.85	1	50
"ST6758"	0.95	291	16
"ST3117"	0.55	184	50
"ST3118"	0.94	291	-19
"ST3119"	0.83	223	50
"ST6759"	0.57	119	50
"ST6760"	0.85	488	0
"ST3120"	0.41	500	-12
"ST6761"	0.88	333	-28
"ST3121"	0.87	331	33
"ST6762"	0.88	355	-19
"ST6763"	0.87	238	4
"ST3122"	0.86	248	26
"ST6764"	0.96	287	-1
"ST3123"	0.74	173	26
"ST3124"	0.78	177	-50
"ST6765"	0.91	289	20
"ST3125"	0.92	287	1
"ST6766"	0.69	1	50
"ST3126"	0.73	331	-32
"ST3127"	0.75	356	-45
"ST6767"	0.7	387	-45
"ST3128"	0.91	283	-8
"ST3129"	0.72	387	-36
"ST6768"	0.63	32	-50
"ST3130"	0.47	1	-9
"ST6769"	0.91	268	39
"ST3131"	0.92	262	0
"ST6770"	0.95	282	0
"ST3132"	0.95	284	5
"ST6771"	0.69	330	-50
"ST3133"	0.8	267	-29
"ST3134"	0.67	417	-33
"ST6772"	0.76	232	32
"ST3135"	0.7	246	35
"ST6773"	0.87	301	-3
"ST3136"	0.87	300	-1
"ST3137"	0.78	236	29
"ST6774"	0.91	218	40
"ST3138"	0.91	214	27
"ST6775"	0.79	338	50
"ST3139"	0.89	355	9
"ST3140"	0.76	212	8
"ST3141"	0.92	320	-14
"ST6776"	0.96	305	5
"ST3142"	0.69	217	17
"ST6777"	0.9	326	-11
"ST6778"	0.87	249	-9
"ST3143"	0.88	230	24
"ST6779"	0.81	1	50
"ST6780"	0.77	1	-50
"ST3144"	0.68	382	-31
"ST6781"	0.9	273	-13
"ST3145"	0.9	273	10
"ST6782"	0.92	318	-14
"ST3146"	0.63	346	-50
"ST6783"	0.84	255	-2
"ST3147"	0.72	308	-35
"ST6784"	0.62	427	-14
"ST3148"	0.61	385	-8
"ST6785"	0.46	1	10
"ST3149"	0.56	378	-25
"ST3150"	0.74	1	48
"ST6786"	0.67	1	21
"ST3151"	0.78	246	-40
"ST3152"	0.88	224	14
"ST3153"	0.86	265	26
"ST6787"	0.62	382	-50
"ST3154"	0.52	375	-47
"ST6788"	0.74	364	-34
"ST3155"	0.82	329	-38
"ST3156"	0.85	278	5
"ST3157"	0.76	255	50
"ST3158"	0.86	218	43
"ST6789"	0.77	258	7
"ST3159"	0.77	263	11
"ST3160"	0.89	271	22
"ST6790"	0.8	190	-44
"ST6791"	0.83	277	41
"ST3161"	0.87	282	-14
"ST6792"	0.86	271	39
"ST6793"	0.63	262	36
"ST3162"	0.71	247	19
"ST3163"	0.95	260	-3
"ST6794"	0.85	270	21
"ST6795"	0.71	182	-49
"ST3164"	0.85	271	-24
"ST3165"	0.91	193	0
"ST6796"	0.92	323	15
"ST6797"	0.72	171	-50
"ST3166"	0.92	324	-10
"ST6798"	0.85	285	24
"ST6799"	0.84	249	14
"ST6800"	0.95	232	0
"ST6801"	0.74	293	42
"ST3167"	0.74	291	-28
"ST6802"	0.65	251	50
"ST6803"	0.92	255	11
"ST6804"	0.87	253	8
"ST6805"	0.92	280	30
"ST3168"	0.71	1	-22
"ST3169"	0.66	195	33
"ST6806"	0.85	283	33
"ST3170"	0.87	282	-4
"ST6807"	0.96	313	-17
"ST3171"	0.97	314	7
"ST3172"	0.39	37	50
"ST6808"	0.76	45	-50
"ST3173"	0.75	45	50
"ST6809"	0.9	355	0
"ST6810"	0.94	374	-3
"ST3174"	0.78	340	-39
"ST3175"	0.77	360	-37
"ST6811"	0.92	326	-10
"ST3176"	0.91	325	-9
